"npp","campagne","a","sfgui","xl","yl","croissance_5ans","ser_86","greco","ess","age13","age_1","zp","c13","reserutile","rmoy","tmoy","txmoy","tnmoy","u_tauxguit","u_txguiabiet","u_txguiaustr","u_txguialbum","wac","poids","is_gui","ssp_gui","poids_models","poids_models_tweak","sfgui_factor","npp_factor","wc2.1_30s_bio_3","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_18","troph_r","hydr_r","dens_tiges","div_rg1","div_rg1_factor","ess_factor"
"14-42-238-1-160T",2014,9,0,754200,2099600,6.14872993901372,"G41","G",61,NA,73,681,1.34,118.400001525879,965.2,10.4,14.9,5.9,1,"1 ","X ","X ",14.1442468351329,1,"Sain","abietis",14.1442468351329,30.2245060325489,"0","14-42-238-1-160T",33.1325302124023,-1.39999997615814,24.8999996185303,247,3.44029,3.41039,714.249742931487,2,"2","61"
"14-05-290-1-192T",2014,1,3,877200,1951600,5.14166988432407,"H30","H",52,NA,75.5,1124,0.84,15.6000003814697,923.8,9.6,15.8,3.4,11,"X ","11","X ",39.2888475318324,0.5,"Parasité","austriacum",19.6444237659162,41.9777038353208,"3","14-05-290-1-192T",37.030517578125,-3,28.3999996185303,210,9.91294,7.68628,550.07253231138,1,"1","52"
"14-05-290-1-192T",2014,3,3,877200,1951600,3.78199992701411,"H30","H",52,NA,75.5,1124,1.1,15.6000003814697,923.8,9.6,15.8,3.4,11,"X ","11","X ",39.2826526162427,0.5,"Parasité","austriacum",19.6413263081214,41.9710849511273,"3","14-05-290-1-192T",37.030517578125,-3,28.3999996185303,210,9.91294,7.68628,550.07253231138,1,"1","52"
"14-05-290-1-192T",2014,2,3,877200,1951600,5.29999984428287,"H30","H",52,52,75.5,1124,0.89,15.6000003814697,923.8,9.6,15.8,3.4,11,"X ","11","X ",39.2877850214775,0.5,"Parasité","austriacum",19.6438925107387,41.9765686087157,"3","14-05-290-1-192T",37.030517578125,-3,28.3999996185303,210,9.91294,7.68628,550.07253231138,1,"1","52"
"14-05-290-1-192T",2014,9,2,877200,1951600,5.33114979043603,"H30","H",52,NA,75.5,1124,0.9,15.6000003814697,923.8,9.6,15.8,3.4,11,"X ","11","X ",39.2875651568306,0.5,"Parasité","austriacum",19.6437825784153,41.9763336969376,"2","14-05-290-1-192T",37.030517578125,-3,28.3999996185303,210,9.91294,7.68628,550.07253231138,1,"1","52"
"14-05-290-1-192T",2014,10,3,877200,1951600,3.80000006407499,"H30","H",52,85,75.5,1124,1.11,15.6000003814697,923.8,9.6,15.8,3.4,11,"X ","11","X ",39.2823812345071,0.5,"Parasité","austriacum",19.6411906172535,41.9707949965259,"3","14-05-290-1-192T",37.030517578125,-3,28.3999996185303,210,9.91294,7.68628,550.07253231138,1,"1","52"
"14-06-316-1-194T",2014,23,0,953200,1919600,5.08016021922231,"H41","H",52,NA,92,1451,1.1,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.071462829431,0.5,"Sain","austriacum",23.5357314147155,50.2929469781016,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,11,0,953200,1919600,4.09705983474851,"H41","H",52,NA,92,1451,0.73,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0814281987995,0.5,"Sain","austriacum",23.5407140993998,50.3035943589804,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,24,0,953200,1919600,3.59999993816018,"H41","H",52,84,92,1451,1.38,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",19.9716209896195,0.5,"Sain","austriacum",9.98581049480975,21.3384419162275,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,12,0,953200,1919600,4.38245991244912,"H41","H",52,NA,92,1451,0.83,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0791318610484,0.5,"Sain","austriacum",23.5395659305242,50.3011408641065,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,9,0,953200,1919600,4.1555599309504,"H41","H",52,NA,92,1451,0.75,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0809924664663,0.5,"Sain","austriacum",23.5404962332331,50.3031288059295,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,17,0,953200,1919600,4.78147994726896,"H41","H",52,NA,92,1451,0.98,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0751358818976,0.5,"Sain","austriacum",23.5375679409488,50.2968714075084,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,19,1,953200,1919600,3.86845995672047,"H41","H",52,NA,92,1451,1.53,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",19.9706398274439,0.5,"Parasité","austriacum",9.98531991372195,21.3373936051212,"1","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,25,1,953200,1919600,4.73004998639226,"H41","H",52,NA,92,1451,0.96,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0757069057966,0.5,"Parasité","austriacum",23.5378534528983,50.2974815112305,"1","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-42-238-1-160T",2014,2,0,754200,2099600,1.51673995424062,"G41","G",61,NA,73,681,1.06,118.400001525879,965.2,10.4,14.9,5.9,1,"1 ","X ","X ",39.2837136228653,1,"Sain","abietis",39.2837136228653,83.9444371421747,"0","14-42-238-1-160T",33.1325302124023,-1.39999997615814,24.8999996185303,247,3.44029,3.41039,714.249742931487,2,"2","61"
"14-06-316-1-194T",2014,13,1,953200,1919600,4.51902020722628,"H41","H",52,NA,92,1451,0.88,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0778733856135,0.5,"Parasité","austriacum",23.5389366928068,50.2997962609326,"1","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,18,0,953200,1919600,3.52694001048803,"H41","H",52,NA,92,1451,1.34,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",19.9718655644516,0.5,"Sain","austriacum",9.9859327822258,21.3387032293103,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,1,0,953200,1919600,3.779900027439,"H41","H",52,NA,92,1451,1.48,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",19.9709781093179,0.5,"Sain","austriacum",9.98548905465895,21.3377550383831,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,3,0,953200,1919600,4.32675005868077,"H41","H",52,NA,92,1451,0.81,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0796146618901,0.5,"Sain","austriacum",23.539807330945,50.3016567069478,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,20,1,953200,1919600,3.37880989536643,"H41","H",52,NA,92,1451,1.26,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",19.9723331513527,0.5,"Parasité","austriacum",9.98616657567635,21.339202816997,"1","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-42-238-1-160T",2014,4,0,754200,2099600,34.6999987959862,"G41","G",61,NA,73,681,1.85,118.400001525879,965.2,10.4,14.9,5.9,1,"1 ","X ","X ",14.1416572444226,1,"Sain","abietis",14.1416572444226,30.2189723974987,"0","14-42-238-1-160T",33.1325302124023,-1.39999997615814,24.8999996185303,247,3.44029,3.41039,714.249742931487,2,"2","61"
"14-06-316-1-194T",2014,26,0,953200,1919600,4.18453011661768,"H41","H",52,NA,92,1451,0.76,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0807701872045,0.5,"Sain","austriacum",23.5403850936023,50.3028913142847,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,16,0,953200,1919600,5.2000000141561,"H41","H",52,86,92,1451,1.15,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0698074960506,0.5,"Sain","austriacum",23.5349037480253,50.2911783567559,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-42-238-1-160T",2014,6,1,754200,2099600,5.79999992623925,"G41","G",61,NA,73,681,1.53,118.400001525879,965.2,10.4,14.9,5.9,1,"1 ","X ","X ",14.1433787576497,1,"Parasité","abietis",14.1433787576497,30.2226510583369,"1","14-42-238-1-160T",33.1325302124023,-1.39999997615814,24.8999996185303,247,3.44029,3.41039,714.249742931487,2,"2","61"
"14-06-316-1-194T",2014,21,0,953200,1919600,4.9824002198875,"H41","H",52,NA,92,1451,1.06,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0727342082833,0.5,"Sain","austriacum",23.5363671041417,50.294305367779,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-06-316-1-194T",2014,7,1,953200,1919600,4.18453011661768,"H41","H",52,NA,92,1451,0.76,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0807701872045,0.5,"Parasité","austriacum",23.5403850936023,50.3028913142847,"1","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-42-238-1-160T",2014,8,0,754200,2099600,9.80000011622906,"G41","G",61,NA,73,681,1.99,118.400001525879,965.2,10.4,14.9,5.9,1,"1 ","X ","X ",14.1408017371701,1,"Sain","abietis",14.1408017371701,30.217144284315,"0","14-42-238-1-160T",33.1325302124023,-1.39999997615814,24.8999996185303,247,3.44029,3.41039,714.249742931487,2,"2","61"
"14-06-316-1-194T",2014,22,0,953200,1919600,4.41008014604449,"H41","H",52,NA,92,1451,0.84,30.4500026702881,1058.3,8.4,14.8,2,3,"X ","3 ","X ",47.0788860485746,0.5,"Sain","austriacum",23.5394430242873,50.3008782286801,"0","14-06-316-1-194T",34.4508285522461,-4,26.1000003814697,177,9.46282,6.09032,1264.24033756044,1,"1","52"
"14-42-238-1-160T",2014,5,0,754200,2099600,5.51554979756474,"G41","G",61,NA,73,681,1.18,118.400001525879,965.2,10.4,14.9,5.9,1,"1 ","X ","X ",14.1448887689463,1,"Sain","abietis",14.1448887689463,30.2258777657095,"0","14-42-238-1-160T",33.1325302124023,-1.39999997615814,24.8999996185303,247,3.44029,3.41039,714.249742931487,2,"2","61"
"14-42-238-1-160T",2014,30,0,754200,2099600,5.67016005516052,"G41","G",61,NA,73,681,1.49,118.400001525879,965.2,10.4,14.9,5.9,1,"1 ","X ","X ",14.1435710530526,1,"Sain","abietis",14.1435710530526,30.2230619698285,"0","14-42-238-1-160T",33.1325302124023,-1.39999997615814,24.8999996185303,247,3.44029,3.41039,714.249742931487,2,"2","61"
"14-06-320-1-206T",2014,14,0,953200,1879600,5.87273994460702,"H30","H",52,NA,105,1201,0.78,30.4500026702881,1160.2,9.3,15,3.6,3,"X ","3 ","X ",39.2900415424294,1,"Sain","austriacum",39.2900415424294,83.9579591236042,"0","14-06-320-1-206T",33.6791152954102,-2.40000009536743,24.1000003814697,174,5.70738,7.41132,1030.25984608127,1,"1","52"
"14-42-238-1-160T",2014,1,0,754200,2099600,1.30000000353903,"G41","G",61,NA,73,681,0.88,118.400001525879,965.2,10.4,14.9,5.9,1,"1 ","X ","X ",39.2880024319581,1,"Sain","abietis",39.2880024319581,83.9536017967377,"0","14-42-238-1-160T",33.1325302124023,-1.39999997615814,24.8999996185303,247,3.44029,3.41039,714.249742931487,2,"2","61"
"14-06-320-1-206T",2014,16,0,953200,1879600,7.1000000461936,"H30","H",52,104,105,1201,1.12,30.4500026702881,1160.2,9.3,15,3.6,3,"X ","3 ","X ",39.2821074006313,1,"Sain","austriacum",39.2821074006313,83.9410048439288,"0","14-06-320-1-206T",33.6791152954102,-2.40000009536743,24.1000003814697,174,5.70738,7.41132,1030.25984608127,1,"1","52"
"14-42-238-1-160T",2014,3,0,754200,2099600,6.57761981710792,"G41","G",61,NA,73,681,1.45,118.400001525879,965.2,10.4,14.9,5.9,1,"1 ","X ","X ",14.1437582595654,1,"Sain","abietis",14.1437582595654,30.2234620069914,"0","14-42-238-1-160T",33.1325302124023,-1.39999997615814,24.8999996185303,247,3.44029,3.41039,714.249742931487,2,"2","61"
"14-06-320-1-206T",2014,9,0,953200,1879600,2.40000011399388,"H30","H",52,92,105,1201,1.26,30.4500026702881,1160.2,9.3,15,3.6,3,"X ","3 ","X ",14.1445779841947,1,"Sain","austriacum",14.1445779841947,30.2252136571353,"0","14-06-320-1-206T",33.6791152954102,-2.40000009536743,24.1000003814697,174,5.70738,7.41132,1030.25984608127,1,"1","52"
"14-06-320-1-206T",2014,4,1,953200,1879600,6.4765801653266,"H30","H",52,NA,105,1201,0.94,30.4500026702881,1160.2,9.3,15,3.6,3,"X ","3 ","X ",39.286661156868,1,"Parasité","austriacum",39.286661156868,83.9507356577679,"1","14-06-320-1-206T",33.6791152954102,-2.40000009536743,24.1000003814697,174,5.70738,7.41132,1030.25984608127,1,"1","52"
"14-06-320-1-206T",2014,11,0,953200,1879600,2.60856002569199,"H30","H",52,NA,105,1201,1.42,30.4500026702881,1160.2,9.3,15,3.6,3,"X ","3 ","X ",14.1438953251612,1,"Sain","austriacum",14.1438953251612,30.2237548992165,"0","14-06-320-1-206T",33.6791152954102,-2.40000009536743,24.1000003814697,174,5.70738,7.41132,1030.25984608127,1,"1","52"
"14-42-238-1-160T",2014,7,0,754200,2099600,6.50000013411045,"G41","G",61,67,73,681,1.43,118.400001525879,965.2,10.4,14.9,5.9,1,"1 ","X ","X ",14.1438499549039,1,"Sain","abietis",14.1438499549039,30.2236579485883,"0","14-42-238-1-160T",33.1325302124023,-1.39999997615814,24.8999996185303,247,3.44029,3.41039,714.249742931487,2,"2","61"
"14-06-322-2-208T",2014,2,0,957200,1871600,4.44618985056877,"H30","H",52,NA,138.5,1418,1.2,40.9500045776367,1231.2,8.9,13.5,4.3,3,"X ","3 ","X ",14.1448129817208,0.5,"Sain","austriacum",7.0724064908604,15.1128579088913,"0","14-06-322-2-208T",32.9096031188965,-2.40000009536743,23.6000003814697,169,8.04027,7.142,276.99209419365,1,"1","52"
"14-06-322-2-208T",2014,9,1,957200,1871600,3.89999989420176,"H30","H",52,140,138.5,1418,1.56,40.9500045776367,1231.2,8.9,13.5,4.3,3,"X ","3 ","X ",14.1432311967629,0.5,"Parasité","austriacum",7.07161559838145,15.1111678694866,"1","14-06-322-2-208T",32.9096031188965,-2.40000009536743,23.6000003814697,169,8.04027,7.142,276.99209419365,1,"1","52"
"14-43-225-1-185T",2014,1,0,690200,2037600,15.9597005695105,"G90","G",61,NA,87,685,1.02,20,859.9,10.2,15.7,4.7,6,"6 ","X ","X ",39.2847353840507,1,"Sain","abietis",39.2847353840507,83.9466205194497,"0","14-43-225-1-185T",36.6465873718262,-1.5,24.8999996185303,197,2.53212,4.9136,776.017576870238,2,"2","61"
"14-06-322-2-208T",2014,4,0,957200,1871600,1.09999999403954,"H30","H",52,NA,138.5,1418,0.94,40.9500045776367,1231.2,8.9,13.5,4.3,3,"X ","3 ","X ",39.286661156868,0.5,"Sain","austriacum",19.643330578434,41.975367828884,"0","14-06-322-2-208T",32.9096031188965,-2.40000009536743,23.6000003814697,169,8.04027,7.142,276.99209419365,1,"1","52"
"14-06-322-2-208T",2014,6,0,957200,1871600,1.06259004678577,"H30","H",52,NA,138.5,1418,0.88,40.9500045776367,1231.2,8.9,13.5,4.3,3,"X ","3 ","X ",39.2880024319581,0.5,"Sain","austriacum",19.644001215979,41.9768008983688,"0","14-06-322-2-208T",32.9096031188965,-2.40000009536743,23.6000003814697,169,8.04027,7.142,276.99209419365,1,"1","52"
"14-06-322-2-208T",2014,8,0,957200,1871600,1.17734004743397,"H30","H",52,NA,138.5,1418,1.07,40.9500045776367,1231.2,8.9,13.5,4.3,3,"X ","3 ","X ",39.2834520475953,0.5,"Sain","austriacum",19.6417260237976,41.971939094088,"0","14-06-322-2-208T",32.9096031188965,-2.40000009536743,23.6000003814697,169,8.04027,7.142,276.99209419365,1,"1","52"
"14-06-322-2-208T",2014,1,1,957200,1871600,4.97516011819243,"H30","H",52,NA,138.5,1418,1.41,40.9500045776367,1231.2,8.9,13.5,4.3,3,"X ","3 ","X ",14.1439403773189,0.5,"Parasité","austriacum",7.07197018865945,15.1119255850526,"1","14-06-322-2-208T",32.9096031188965,-2.40000009536743,23.6000003814697,169,8.04027,7.142,276.99209419365,1,"1","52"
"14-43-225-1-185T",2014,3,1,690200,2037600,15.6999994069338,"G90","G",61,72,87,685,1,20,859.9,10.2,15.7,4.7,6,"6 ","X ","X ",39.2852315468878,1,"Parasité","abietis",39.2852315468878,83.9476807580639,"1","14-43-225-1-185T",36.6465873718262,-1.5,24.8999996185303,197,2.53212,4.9136,776.017576870238,2,"2","61"
"14-06-322-2-208T",2014,3,1,957200,1871600,4.60000010207295,"H30","H",52,123,138.5,1418,1.26,40.9500045776367,1231.2,8.9,13.5,4.3,3,"X ","3 ","X ",14.1445779841947,0.5,"Parasité","austriacum",7.07228899209735,15.1126068285676,"1","14-06-322-2-208T",32.9096031188965,-2.40000009536743,23.6000003814697,169,8.04027,7.142,276.99209419365,1,"1","52"
"14-43-225-1-185T",2014,5,2,690200,2037600,17.7999995648861,"G90","G",61,84,87,685,0.84,20,859.9,10.2,15.7,4.7,6,"6 ","X ","X ",39.2888475318324,1,"Parasité","abietis",39.2888475318324,83.9554076706415,"2","14-43-225-1-185T",36.6465873718262,-1.5,24.8999996185303,197,2.53212,4.9136,776.017576870238,2,"2","61"
"14-06-322-2-208T",2014,7,0,957200,1871600,4.72649000585079,"H30","H",52,NA,138.5,1418,1.31,40.9500045776367,1231.2,8.9,13.5,4.3,3,"X ","3 ","X ",14.1443734026066,0.5,"Sain","austriacum",7.0721867013033,15.1123882457928,"0","14-06-322-2-208T",32.9096031188965,-2.40000009536743,23.6000003814697,169,8.04027,7.142,276.99209419365,1,"1","52"
"14-43-225-1-185T",2014,10,0,690200,2037600,18.8471991568804,"G90","G",61,NA,87,685,0.9,20,859.9,10.2,15.7,4.7,6,"6 ","X ","X ",39.2875651568306,1,"Sain","abietis",39.2875651568306,83.9526673938753,"0","14-43-225-1-185T",36.6465873718262,-1.5,24.8999996185303,197,2.53212,4.9136,776.017576870238,2,"2","61"
"14-06-328-2-204T",2014,7,0,979200,1877600,0.899999984540045,"H30","H",21,116,121,1024,0.89,76.5,1257.6,11.2,15.4,7,3,"X ","X ","3 ",39.2877850214775,0.5,"Sain","album",19.6438925107387,41.9765686087157,"0","14-06-328-2-204T",33.6407089233398,-0.899999976158142,24.3999996185303,136,9.28551,6.86077,849.101798060011,3,"3","21"
"14-06-328-2-204T",2014,3,2,979200,1877600,0.7999999797903,"H30","H",21,NA,121,1024,1.36,76.5,1257.6,11.2,15.4,7,3,"X ","X ","3 ",14.1441608664044,0.5,"Parasité","album",7.0720804332022,15.1121611640047,"2","14-06-328-2-204T",33.6407089233398,-0.899999976158142,24.3999996185303,136,9.28551,6.86077,849.101798060011,3,"3","21"
"14-52-227-1-081T",2014,8,0,800200,2347600,33.3000011742115,"C30","C",21,45,48.5,310,1.53,64.7999954223633,933.7,10.55,15.3,5.8,6,"X ","X ","6 ",14.1433787576497,1,"Sain","album",14.1433787576497,30.2226510583369,"0","14-52-227-1-081T",33.5309600830078,-0.699999988079071,25.3000011444092,213,8.82751,3.36572,558.77510725891,2,"2","21"
"14-52-227-1-081T",2014,7,3,800200,2347600,23.199999704957,"C30","C",21,42,48.5,310,1.19,64.7999954223633,933.7,10.55,15.3,5.8,6,"X ","X ","6 ",14.1448510342238,1,"Parasité","album",14.1448510342238,30.2257971312748,"3","14-52-227-1-081T",33.5309600830078,-0.699999988079071,25.3000011444092,213,8.82751,3.36572,558.77510725891,2,"2","21"
"14-58-197-1-135T",2014,5,0,656200,2215600,7.00000021606684,"B92","B",20,NA,89,190,1.32,63,809.4,11.85,17.1,6.6,3,"X ","X ","6 ",25.7514675485951,0.25,"Sain","album",6.43786688714878,13.7569252598204,"0","14-58-197-1-135T",39.2903633117676,-0.400000005960464,25.6000003814697,200,7.81994,3.24075,430.14870372955,4,"4","20"
"14-58-197-1-135T",2014,8,0,656200,2215600,6.89999992027879,"B92","B",15,NA,89,190,1.22,63,809.4,11.85,17.1,6.6,3,"X ","X ","6 ",25.7522037909494,0.25,"Sain","album",6.43805094773735,13.7573185745324,"0","14-58-197-1-135T",39.2903633117676,-0.400000005960464,25.6000003814697,200,7.81994,3.24075,430.14870372955,4,"4","15"
"14-52-235-1-069T",2014,1,2,836200,2375600,2.49999994412065,"C20","C",23,85,102,386,1.16,58.5,1034.5,10.05,14.6,5.5,5,"X ","X ","11",39.2844485263384,1,"Parasité","album",39.2844485263384,83.946007539999,"2","14-52-235-1-069T",32.9545478820801,-1.39999997615814,24.1999988555908,218,9.30008,5.91487,1149.40888278758,4,"4","23"
"14-58-197-1-135T",2014,11,1,656200,2215600,17.000000923872,"B92","B",15,NA,89,190,1.17,63,809.4,11.85,17.1,6.6,3,"X ","X ","6 ",56.2166067920826,0.25,"Parasité","album",14.0541516980207,30.0319838681033,"1","14-58-197-1-135T",39.2903633117676,-0.400000005960464,25.6000003814697,200,7.81994,3.24075,430.14870372955,4,"4","15"
"14-58-197-1-135T",2014,9,0,656200,2215600,9.20000020414591,"B92","B",14,NA,89,190,1.49,63,809.4,11.85,17.1,6.6,3,"X ","X ","6 ",25.7500830059472,0.25,"Sain","album",6.4375207514868,13.7561856107232,"0","14-58-197-1-135T",39.2903633117676,-0.400000005960464,25.6000003814697,200,7.81994,3.24075,430.14870372955,4,"4","14"
"14-58-197-1-135T",2014,10,1,656200,2215600,17.9999992251396,"B92","B",15,NA,89,190,1.21,63,809.4,11.85,17.1,6.6,3,"X ","X ","6 ",25.7522742288559,0.25,"Parasité","album",6.43806855721397,13.7573562038059,"1","14-58-197-1-135T",39.2903633117676,-0.400000005960464,25.6000003814697,200,7.81994,3.24075,430.14870372955,4,"4","15"
"14-54-264-1-052T",2014,1,3,940200,2397600,2.43914010934532,"D11","D",61,NA,104.5,443,1.6,44.1000022888184,1159.5,9.85,14.4,5.3,6,"11","X ","X ",21.7824938154464,1,"Parasité","abietis",21.7824938154464,46.546495080502,"3","14-54-264-1-052T",31.0669460296631,-1.79999995231628,23.8999996185303,225,1.21452,4.35519,701.428125361952,2,"2","61"
"14-54-264-1-052T",2014,2,3,940200,2397600,2.40000011399388,"D11","D",61,88,104.5,443,1.57,44.1000022888184,1159.5,9.85,14.4,5.3,6,"11","X ","X ",21.7827269598308,1,"Parasité","abietis",21.7827269598308,46.5469932812146,"3","14-54-264-1-052T",31.0669460296631,-1.79999995231628,23.8999996185303,225,1.21452,4.35519,701.428125361952,2,"2","61"
"14-54-264-1-052T",2014,10,3,940200,2397600,5.29999984428287,"D11","D",61,103,104.5,443,1.42,44.1000022888184,1159.5,9.85,14.4,5.3,6,"11","X ","X ",21.7838265583396,1,"Parasité","abietis",21.7838265583396,46.5493429872223,"3","14-54-264-1-052T",31.0669460296631,-1.79999995231628,23.8999996185303,225,1.21452,4.35519,701.428125361952,2,"2","61"
"14-54-264-1-052T",2014,4,3,940200,2397600,5.04373991861939,"D11","D",61,NA,104.5,443,1.34,44.1000022888184,1159.5,9.85,14.4,5.3,6,"11","X ","X ",21.7843679390612,1,"Parasité","abietis",21.7843679390612,46.5504998508628,"3","14-54-264-1-052T",31.0669460296631,-1.79999995231628,23.8999996185303,225,1.21452,4.35519,701.428125361952,2,"2","61"
"14-54-264-1-052T",2014,8,3,940200,2397600,2.30824993923306,"D11","D",61,NA,104.5,443,1.5,44.1000022888184,1159.5,9.85,14.4,5.3,6,"11","X ","X ",21.7832538216743,1,"Parasité","abietis",21.7832538216743,46.5481191198084,"3","14-54-264-1-052T",31.0669460296631,-1.79999995231628,23.8999996185303,225,1.21452,4.35519,701.428125361952,2,"2","61"
"14-68-272-1-072T",2014,2,0,944200,2329600,11.9227999821305,"D11","D",61,NA,95.5,750,1.27,69.6000061035156,1990.3,8.85,13,4.7,1,"1 ","X ","X ",14.1445377042385,1,"Sain","abietis",14.1445377042385,30.225127583851,"0","14-68-272-1-072T",31.8587131500244,-2.5,24.2999992370605,256,2.68446,4.9217,493.839894339463,1,"1","61"
"14-68-272-1-072T",2014,9,1,944200,2329600,12.8792002797127,"D11","D",61,NA,95.5,750,1.39,69.6000061035156,1990.3,8.85,13,4.7,1,"1 ","X ","X ",14.1440295273118,1,"Parasité","abietis",14.1440295273118,30.2240416726133,"1","14-68-272-1-072T",31.8587131500244,-2.5,24.2999992370605,256,2.68446,4.9217,493.839894339463,1,"1","61"
"14-68-272-1-072T",2014,10,0,944200,2329600,11.5205002948642,"D11","D",61,NA,95.5,750,1.22,69.6000061035156,1990.3,8.85,13,4.7,1,"1 ","X ","X ",14.1447359220497,1,"Sain","abietis",14.1447359220497,30.2255511507966,"0","14-68-272-1-072T",31.8587131500244,-2.5,24.2999992370605,256,2.68446,4.9217,493.839894339463,1,"1","61"
"14-73-278-1-158T",2014,7,0,876200,2065600,3.65097005851567,"C52","C",20,NA,90,621,0.78,32.3999977111816,1450.1,10.75,15.8,5.7,1,"X ","X ","1 ",39.2900415424294,1,"Sain","album",39.2900415424294,83.9579591236042,"0","14-73-278-1-158T",33.7485160827637,-2.20000004768372,28.1000003814697,238,8.95021,4.52118,777.509595773183,2,"2","20"
"14-73-278-1-158T",2014,18,1,876200,2065600,7.19999987632036,"C52","C",20,NA,90,621,1.67,32.3999977111816,1450.1,10.75,15.8,5.7,1,"X ","X ","1 ",15.658384795283,1,"Parasité","album",15.658384795283,33.4600315747782,"1","14-73-278-1-158T",33.7485160827637,-2.20000004768372,28.1000003814697,238,8.95021,4.52118,777.509595773183,2,"2","20"
"14-68-272-1-072T",2014,19,0,944200,2329600,12.7999996766448,"D11","D",61,96,95.5,750,1.38,69.6000061035156,1990.3,8.85,13,4.7,1,"1 ","X ","X ",14.1440736251348,1,"Sain","abietis",14.1440736251348,30.2241359042067,"0","14-68-272-1-072T",31.8587131500244,-2.5,24.2999992370605,256,2.68446,4.9217,493.839894339463,1,"1","61"
"14-73-278-1-158T",2014,20,0,876200,2065600,8.60000029206276,"C52","C",20,85,90,621,1.34,32.3999977111816,1450.1,10.75,15.8,5.7,1,"X ","X ","1 ",15.6601354369375,1,"Sain","album",15.6601354369375,33.4637724794629,"0","14-73-278-1-158T",33.7485160827637,-2.20000004768372,28.1000003814697,238,8.95021,4.52118,777.509595773183,2,"2","20"
